fpr,tpr,thresholds
0.09469259064634787,0.1422680412371134,0.6383287607004957
0.0979506043089858,0.1422680412371134,0.6373571937089625
0.0979506043089858,0.14432989690721648,0.6373486565365789
0.09952706253284288,0.14432989690721648,0.6368512051124895
0.09952706253284288,0.1463917525773196,0.6367752073557829
0.09963215974776668,0.1463917525773196,0.6367459574703497
0.09963215974776668,0.14845360824742268,0.6367155345723507
0.1000525486074619,0.14845360824742268,0.6366373145984756
0.1000525486074619,0.15051546391752577,0.6366225506410499
0.10110352075669994,0.15051546391752577,0.6362398534131334
0.10110352075669994,0.15257731958762888,0.636226984356558
0.10541250656857594,0.15257731958762888,0.6349858415183024
0.10541250656857594,0.15463917525773196,0.6349782222888295
0.10782974251182344,0.15463917525773196,0.6342614580051831
0.10782974251182344,0.15670103092783505,0.6342555944356588
0.10951129795060431,0.15670103092783505,0.6337542469471824
0.10951129795060431,0.15876288659793814,0.6337194184368151
0.10982658959537572,0.15876288659793814,0.6336522228898019
0.10982658959537572,0.16082474226804125,0.633634778224629
0.11056227009984236,0.16082474226804125,0.633375095734807
0.11056227009984236,0.16288659793814433,0.6333255730320563
0.11066736731476616,0.16288659793814433,0.6332924365580666
0.11066736731476616,0.16494845360824742,0.633264802106555
0.11098265895953757,0.16494845360824742,0.633166926140924
0.11098265895953757,0.1670103092783505,0.6331041864593024
0.11413557540725171,0.1670103092783505,0.632174022755012
0.11413557540725171,0.16907216494845362,0.6321431859133909
0.11487125591171835,0.16907216494845362,0.631926004794873
0.11487125591171835,0.1711340206185567,0.6319162162385277
0.11497635312664214,0.1711340206185567,0.6318886014979472
0.11497635312664214,0.1731958762886598,0.6318790982741737
0.11770888071466107,0.1731958762886598,0.6311610792869027
0.11770888071466107,0.17525773195876287,0.6311583562903302
0.11812926957435628,0.17525773195876287,0.6310853046055132
0.11812926957435628,0.177319587628866,0.6310834952872056
0.11886495007882292,0.177319587628866,0.6308475056877599
0.11886495007882292,0.17938144329896907,0.630847477925832
0.11907514450867052,0.17938144329896907,0.6307934704047502
0.11907514450867052,0.18144329896907216,0.6307741325986371
0.12180767209668944,0.18144329896907216,0.630028767600554
0.12180767209668944,0.18350515463917524,0.6300056415574224
0.12201786652653705,0.18350515463917524,0.6298483549463995
0.12201786652653705,0.18556701030927836,0.6298199744120111
0.1284287966368891,0.18556701030927836,0.6278908175133088
0.1284287966368891,0.18762886597938144,0.6278869518545536
0.12895428271150813,0.18762886597938144,0.6276722677590552
0.12895428271150813,0.18969072164948453,0.6276471640490022
0.12958486600105099,0.18969072164948453,0.6275217813699121
0.12958486600105099,0.19175257731958764,0.627521678302033
0.12968996321597479,0.19175257731958764,0.6274993219291333
0.12968996321597479,0.19381443298969073,0.6274573456438381
0.12990015764582238,0.19381443298969073,0.6274221575697146
0.12990015764582238,0.1958762886597938,0.6274053955258523
0.13011035207566998,0.1958762886597938,0.6272997966897947
0.13011035207566998,0.1979381443298969,0.6272623708796423
0.130635838150289,0.1979381443298969,0.6271305764843298
0.130635838150289,0.2,0.6270825190659393
0.1325275880189175,0.2,0.6264038810406942
0.1325275880189175,0.2020618556701031,0.6263577968174502
